"Don't see your tags in the report? New tags are excluded by default - go to https://console.amazonaws.cn/billing/home#/preferences/tags to update your cost allocation keys."
"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","AvailabilityZone","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost","aws:autoscaling:groupName","aws:cloudformation:logical-id","aws:cloudformation:stack-id","aws:cloudformation:stack-name","user:Application","user:Function","user:Name","user:Owner","user:appenv","user:bg","user:cmdbid","user:date","user:elasticbeanstalk:environment-id","user:elasticbeanstalk:environment-name","user:id","user:name","user:test","user:type","user:workload-type"
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-11","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.01011599","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","ceshi-instance","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-12","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00188534","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","NAT_server","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-13","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00017018","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","sharedappinstance","arn:aws-cn:cloudformation:cn-north-1:412764460734:stack/xunjietest-3/f18efe60-105e-11e7-8d6d-50fa18a0d262","xunjietest-3","","","sharedappprd","","hosting-shared","awschina","SRPAPP570005","","","","","xunjietest-3","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-14","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.02545754","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","lc-grafana","","lc-grafana_zabbix_new","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-15","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00000530","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","lc-xuhuan","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-16","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.16550175","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","lc-monitor","","lc-grafana_zabbix","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-17","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00090971","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","vpn_bztest","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-18","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00041626","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","lc-grafana","","lc-grafana_zabbix","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-19","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00015024","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","NAT_test","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-20","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00003807","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","centos6.6","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-21","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00007615","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","centos6.5","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-22","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00002822","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","centos7.2","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-23","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.02995451","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","lc-grafana_zabbix_new","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-24","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00310618","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","firewall1","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-25","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00000195","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","lc-grafana","","lc-grafana_1","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-26","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.09933838","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","vpn","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-27","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","1.17627420","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","lc-CF","","lc-CF-Production-勿删","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003842-28","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00081622","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","awseb-e-ktkrppcjcz-stack-AWSEBAutoScalingGroup-7WXG0CYNQGQH","AWSEBAutoScalingGroup","arn:aws-cn:cloudformation:cn-north-1:412764460734:stack/awseb-e-ktkrppcjcz-stack/8ae3bde0-1608-11e7-945a-50fa18a0d262","awseb-e-ktkrppcjcz-stack","","","test-beanstalk","","","","","","e-ktkrppcjcz","test-beanstalk","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062092","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","7679496","CNY 0.0 per Linux/UNIX (Amazon VPC), t2.medium instance-hour (or partial hour)","2017/03/01 00:00:00","2017/03/31 23:59:59","744.00000000","0.1616863427","CNY","120.294639","0.000000","7.212106","VAT","127.506745","","","","","lc-CF","","lc-CF-Production-勿删","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000569305434","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CloudFront-In-Bytes","","","12296876","0.000 CNY per GB - data transfer in per month via CloudFront","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00004257","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","ERP-APP-1a-prdapp-n1","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209752-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.large","RunInstances:0002","cn-north-1a","15977330","CNY 0.0 per Windows (Amazon VPC), m4.large instance-hour (or partial hour)","2017/03/27 10:13:09","2017/03/31 23:59:59","71.62848297","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","Prd-APP","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209752-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.large","RunInstances:0002","cn-north-1a","15977330","CNY 0.0 per Windows (Amazon VPC), m4.large instance-hour (or partial hour)","2017/03/27 10:13:09","2017/03/31 23:59:59","4.75541796","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","APP","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209752-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.large","RunInstances:0002","cn-north-1a","15977330","CNY 0.0 per Windows (Amazon VPC), m4.large instance-hour (or partial hour)","2017/03/27 10:13:09","2017/03/31 23:59:59","19.61609907","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","EOS-app-1a-prd-n1","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209760-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.large","RunInstances:0002","cn-north-1a","22260115","2.005 CNY per On Demand Windows m4.large Instance Hour","2017/03/02 02:56:30","2017/03/27 10:13:08","169.37151703","2.005","CNY","339.589892","0.000000","20.376901","VAT","359.966793","","","","","","","Prd-APP","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209760-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.large","RunInstances:0002","cn-north-1a","22260115","2.005 CNY per On Demand Windows m4.large Instance Hour","2017/03/02 02:56:30","2017/03/27 10:13:08","11.24458204","2.005","CNY","22.545387","0.000000","1.352823","VAT","23.898210","","","","","","","APP","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209760-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m4.large","RunInstances:0002","cn-north-1a","22260115","2.005 CNY per On Demand Windows m4.large Instance Hour","2017/03/02 02:56:30","2017/03/27 10:13:08","46.38390093","2.005","CNY","92.999721","0.000000","5.580396","VAT","98.580118","","","","","","","EOS-app-1a-prd-n1","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000591209757","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:Remap","","","22260558","0.000 CNY per Elastic IP address remap - first 100 remaps / month","2017/03/02 02:56:30","2017/03/27 10:13:08","8.00000000","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000586061900","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances","cn-north-1b","22260534","0.106 CNY per On Demand Linux t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/07 03:09:06","2.00000000","0.106","CNY","0.212000","0.000000","0.000000","None","0.212000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000590326654","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-CW:AlarmMonitorUsage","","","22260291","0.622 CNY per alarm-month","2017/03/27 10:13:09","2017/03/31 23:59:59","0.67137104","0.6220003174","CNY","0.417593","0.000000","0.026670","VAT","0.444263","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","515743265704","LinkedLineItem","400000000587062662","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","28th Floor  Shanghai Times Square Office Tower, No. 93 Huaihai Road middle, Shanghai, Shanghai, 200021, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:SnapshotUsage","","","22260666","0.311 CNY per GB-Month of snapshot data stored","2017/03/01 00:00:00","2017/03/31 23:59:59","12.19517011","0.3110000079","CNY","3.792698","0.000000","0.226695","VAT","4.019393","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","515743265704","LinkedLineItem","400000000584081647","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","28th Floor  Shanghai Times Square Office Tower, No. 93 Huaihai Road middle, Shanghai, Shanghai, 200021, CN","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","16850885","First 1,000,000 Amazon SQS Requests per month are free","2017/03/01 00:00:00","2017/03/31 23:59:59","4.00000000","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003820-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2","","","20242390","CNY 0.015 per 10,000 GET and all other requests","2017/03/01 00:00:00","2017/03/31 23:59:59","575.00000000","0.0000015","CNY","0.000862","0.000000","0.000000","None","0.000862","","","","","","","","lc-raoni","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003820-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2","","","20242390","CNY 0.015 per 10,000 GET and all other requests","2017/03/01 00:00:00","2017/03/31 23:59:59","4943.00000000","0.0000015","CNY","0.007414","0.000000","0.000000","None","0.007414","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003820-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2","","","20242390","CNY 0.015 per 10,000 GET and all other requests","2017/03/01 00:00:00","2017/03/31 23:59:59","30.00000000","0.0000015","CNY","0.000045","0.000000","0.000000","None","0.000045","","S3bucket","arn:aws-cn:cloudformation:cn-north-1:412764460734:stack/TEST/2f664110-024c-11e7-bab5-50fa18a33236","TEST","","","xunjie-test","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000573003820-3","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2","","","20242390","CNY 0.015 per 10,000 GET and all other requests","2017/03/01 00:00:00","2017/03/31 23:59:59","230.00000000","0.0000015","CNY","0.000345","0.000000","0.000000","None","0.000345","","","","","","","","lc-xuhuan","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000596210328","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-CW:AlarmMonitorUsage","","","22260094","0.000 CNY per alarm-month - first 10 alarms","2017/03/07 03:09:06","2017/03/27 10:13:08","2.75582568","0.228467281","CNY","0.629616","0.000000","0.000000","None","0.629616","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000596210329","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-CW:AlarmMonitorUsage","","","22260291","0.622 CNY per alarm-month","2017/03/27 10:13:09","2017/03/31 23:59:59","0.88709720","0.6219994833","CNY","0.551774","0.000000","0.000000","None","0.551774","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003182","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/03/01 00:00:00","2017/03/31 23:59:59","233.00000000","0.0000045021","CNY","0.001049","0.000000","0.000000","None","0.001049","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000568233250","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier2","","","20242390","CNY 0.015 per 10,000 GET and all other requests","2017/03/01 00:00:00","2017/03/31 23:59:59","83.00000000","0.000001506","CNY","0.000125","0.000000","0.000000","None","0.000125","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","488275793382","LinkedLineItem","400000000586207378","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市徐汇区肇嘉浜路807号1902室, Shanghai, Shanghai, 200032, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances","cn-north-1b","22260534","0.106 CNY per On Demand Linux t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","634.00000000","0.106","CNY","67.204000","0.000000","4.033418","VAT","71.237418","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","488275793382","LinkedLineItem","400000000586207380","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市徐汇区肇嘉浜路807号1902室, Shanghai, Shanghai, 200032, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances","cn-north-1b","15975862","CNY 0.0 per Linux/UNIX (Amazon VPC), t2.medium instance-hour (or partial hour)","2017/03/27 10:13:09","2017/03/31 23:59:59","110.00000000","0.0960082","CNY","10.560902","0.000000","0.633840","VAT","11.194742","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000574004107-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/03/01 00:00:00","2017/03/31 23:59:59","0.34083762","0.0670000129","CNY","0.022836","0.000000","0.001326","VAT","0.024162","","","","","","","Informatica","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000574004107-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/03/01 00:00:00","2017/03/31 23:59:59","7.26668670","0.0670000129","CNY","0.486868","0.000000","0.028261","VAT","0.515130","","","","","","","Redis & MQ Server & Mongo DB Server","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000574004107-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/03/01 00:00:00","2017/03/31 23:59:59","0.44685735","0.0670000129","CNY","0.029939","0.000000","0.001738","VAT","0.031677","","","","","","","Informatica Server","","","","","","","","","","","",""
